symbol,date,status
IT,2023-11-02,cached
IT,2023-11-06,cached
SRE,2023-11-02,cached
SRE,2023-11-06,cached
CEG,2023-11-03,cached
CEG,2023-11-07,cached
CTRA,2023-11-03,cached
CTRA,2023-11-07,cached
ES,2023-11-03,cached
ES,2023-11-07,cached
FANG,2023-11-03,cached
FANG,2023-11-07,cached
IFF,2023-11-03,cached
IFF,2023-11-07,cached
NXPI,2023-11-03,cached
NXPI,2023-11-07,cached
O,2023-11-03,cached
O,2023-11-07,cached
VRTX,2023-11-03,cached
VRTX,2023-11-07,cached
AKAM,2023-11-06,cached
AKAM,2023-11-08,cached
AXON,2023-11-06,cached
AXON,2023-11-08,cached
DDOG,2023-11-06,cached
DDOG,2023-11-08,cached
DVA,2023-11-06,cached
DVA,2023-11-08,cached
DVN,2023-11-06,cached
DVN,2023-11-08,cached
EBAY,2023-11-06,cached
EBAY,2023-11-08,cached
EVRG,2023-11-06,cached
EVRG,2023-11-08,cached
EXPD,2023-11-06,cached
EXPD,2023-11-08,cached
EXR,2023-11-06,cached
EXR,2023-11-08,cached
FIS,2023-11-06,cached
FIS,2023-11-08,cached
GEN,2023-11-06,cached
GEN,2023-11-08,cached
GILD,2023-11-06,cached
GILD,2023-11-08,cached
HOOD,2023-11-06,cached
HOOD,2023-11-08,cached
JKHY,2023-11-06,cached
JKHY,2023-11-08,cached
KKR,2023-11-06,cached
KKR,2023-11-08,cached
MOS,2023-11-06,cached
MOS,2023-11-08,cached
OXY,2023-11-06,cached
OXY,2023-11-08,cached
STE,2023-11-06,cached
STE,2023-11-08,cached
UBER,2023-11-06,cached
UBER,2023-11-08,cached
VST,2023-11-06,cached
VST,2023-11-08,cached
VTRS,2023-11-06,cached
VTRS,2023-11-08,cached
WAT,2023-11-06,cached
WAT,2023-11-08,cached
ZBH,2023-11-06,cached
ZBH,2023-11-08,cached
AEE,2023-11-07,cached
AEE,2023-11-09,cached
APP,2023-11-07,cached
APP,2023-11-09,cached
BIIB,2023-11-07,cached
BIIB,2023-11-09,cached
CRL,2023-11-07,cached
CRL,2023-11-09,cached
CTVA,2023-11-07,cached
CTVA,2023-11-09,cached
K,2023-11-07,cached
K,2023-11-09,cached
MGM,2023-11-07,cached
MGM,2023-11-09,cached
RL,2023-11-07,cached
RL,2023-11-09,cached
TTWO,2023-11-07,cached
TTWO,2023-11-09,cached
WBD,2023-11-07,cached
WBD,2023-11-09,cached
MTD,2023-11-08,cached
MTD,2023-11-13,cached
NWSA,2023-11-08,cached
NWSA,2023-11-13,cached
TPR,2023-11-08,cached
TPR,2023-11-13,cached
TTD,2023-11-08,cached
TTD,2023-11-13,cached
WYNN,2023-11-08,cached
WYNN,2023-11-13,cached
HSIC,2023-11-09,cached
HSIC,2023-11-14,cached
HD,2023-11-13,cached
HD,2023-11-15,cached
CSCO,2023-11-14,cached
CSCO,2023-11-16,cached
PANW,2023-11-14,cached
PANW,2023-11-16,cached
TGT,2023-11-14,cached
TGT,2023-11-16,cached
TJX,2023-11-14,cached
TJX,2023-11-16,cached
CPRT,2023-11-15,cached
CPRT,2023-11-17,cached
ROST,2023-11-15,cached
ROST,2023-11-17,cached
WMT,2023-11-15,cached
WMT,2023-11-17,cached
WSM,2023-11-15,cached
WSM,2023-11-17,cached
ADSK,2023-11-20,cached
ADSK,2023-11-22,cached
BBY,2023-11-20,cached
BBY,2023-11-22,cached
LOW,2023-11-20,cached
LOW,2023-11-22,cached
MDT,2023-11-20,cached
MDT,2023-11-22,cached
NVDA,2023-11-20,cached
NVDA,2023-11-22,cached
CRWD,2023-11-27,cached
CRWD,2023-11-29,cached
INTU,2023-11-27,cached
INTU,2023-11-29,cached
NTAP,2023-11-27,cached
NTAP,2023-11-29,cached
WDAY,2023-11-27,cached
WDAY,2023-11-29,cached
CRM,2023-11-28,cached
CRM,2023-11-30,cached
DLTR,2023-11-28,cached
DLTR,2023-11-30,cached
DELL,2023-11-29,cached
DELL,2023-12-01,cached
KR,2023-11-29,cached
KR,2023-12-01,cached
ULTA,2023-11-29,cached
ULTA,2023-12-01,cached
AZO,2023-12-04,cached
AZO,2023-12-06,cached
SJM,2023-12-04,cached
SJM,2023-12-06,cached
CPB,2023-12-05,cached
CPB,2023-12-07,cached
DG,2023-12-06,cached
DG,2023-12-08,cached
LULU,2023-12-06,cached
LULU,2023-12-08,cached
ORCL,2023-12-08,cached
ORCL,2023-12-12,cached
JBL,2023-12-13,cached
JBL,2023-12-15,cached
DRI,2023-12-14,cached
DRI,2023-12-18,cached
ACN,2023-12-18,cached
ACN,2023-12-20,cached
FDS,2023-12-18,cached
FDS,2023-12-20,cached
FDX,2023-12-18,cached
FDX,2023-12-20,cached
GIS,2023-12-19,cached
GIS,2023-12-21,cached
MU,2023-12-19,cached
MU,2023-12-21,cached
CTAS,2023-12-20,cached
CTAS,2023-12-22,cached
NKE,2023-12-20,cached
NKE,2023-12-22,cached
PAYX,2023-12-20,cached
PAYX,2023-12-22,cached
LW,2024-01-03,cached
LW,2024-01-05,cached
STZ,2024-01-04,cached
STZ,2024-01-08,cached
BAC,2024-01-11,cached
BAC,2024-01-16,cached
BK,2024-01-11,cached
BK,2024-01-16,cached
BLK,2024-01-11,cached
BLK,2024-01-16,cached
C,2024-01-11,cached
C,2024-01-16,cached
DAL,2024-01-11,cached
DAL,2024-01-16,cached
JPM,2024-01-11,cached
JPM,2024-01-16,cached
UNH,2024-01-11,cached
UNH,2024-01-16,cached
WFC,2024-01-11,cached
WFC,2024-01-16,cached
GS,2024-01-12,cached
GS,2024-01-17,cached
IBKR,2024-01-12,cached
IBKR,2024-01-17,cached
MS,2024-01-12,cached
MS,2024-01-17,cached
CFG,2024-01-16,cached
CFG,2024-01-18,cached
KMI,2024-01-16,cached
KMI,2024-01-18,cached
PLD,2024-01-16,cached
PLD,2024-01-18,cached
SCHW,2024-01-16,cached
SCHW,2024-01-18,cached
USB,2024-01-16,cached
USB,2024-01-18,cached
FAST,2024-01-17,cached
FAST,2024-01-19,cached
JBHT,2024-01-17,cached
JBHT,2024-01-19,cached
KEY,2024-01-17,cached
KEY,2024-01-19,cached
MTB,2024-01-17,cached
MTB,2024-01-19,cached
NTRS,2024-01-17,cached
NTRS,2024-01-19,cached
PPG,2024-01-17,cached
PPG,2024-01-19,cached
TFC,2024-01-17,cached
TFC,2024-01-19,cached
FITB,2024-01-18,cached
FITB,2024-01-22,cached
HBAN,2024-01-18,cached
HBAN,2024-01-22,cached
RF,2024-01-18,cached
RF,2024-01-22,cached
SLB,2024-01-18,cached
SLB,2024-01-22,cached
STT,2024-01-18,cached
STT,2024-01-22,cached
TRV,2024-01-18,cached
TRV,2024-01-22,cached
BRO,2024-01-19,cached
BRO,2024-01-23,cached
UAL,2024-01-19,cached
UAL,2024-01-23,cached
BKR,2024-01-22,cached
BKR,2024-01-24,cached
DHI,2024-01-22,cached
DHI,2024-01-24,cached
GE,2024-01-22,cached
GE,2024-01-24,cached
HAL,2024-01-22,cached
HAL,2024-01-24,cached
ISRG,2024-01-22,cached
ISRG,2024-01-24,cached
IVZ,2024-01-22,cached
IVZ,2024-01-24,cached
JNJ,2024-01-22,cached
JNJ,2024-01-24,cached
LMT,2024-01-22,cached
LMT,2024-01-24,cached
MMM,2024-01-22,cached
MMM,2024-01-24,cached
NFLX,2024-01-22,cached
NFLX,2024-01-24,cached
PCAR,2024-01-22,cached
PCAR,2024-01-24,cached
PG,2024-01-22,cached
PG,2024-01-24,cached
RTX,2024-01-22,cached
RTX,2024-01-24,cached
STLD,2024-01-22,cached
STLD,2024-01-24,cached
SYF,2024-01-22,cached
SYF,2024-01-24,cached
TXN,2024-01-22,cached
TXN,2024-01-24,cached
VZ,2024-01-22,cached
VZ,2024-01-24,cached
ABT,2024-01-23,cached
ABT,2024-01-25,cached
AMP,2024-01-23,cached
AMP,2024-01-25,cached
APH,2024-01-23,cached
APH,2024-01-25,cached
CCI,2024-01-23,cached
CCI,2024-01-25,cached
CSX,2024-01-23,cached
CSX,2024-01-25,cached
ELV,2024-01-23,cached
ELV,2024-01-25,cached
FCX,2024-01-23,cached
FCX,2024-01-25,cached
GD,2024-01-23,cached
GD,2024-01-25,cached
IBM,2024-01-23,cached
IBM,2024-01-25,cached
KMB,2024-01-23,cached
KMB,2024-01-25,cached
LRCX,2024-01-23,cached
LRCX,2024-01-25,cached
LVS,2024-01-23,cached
LVS,2024-01-25,cached
NOW,2024-01-23,cached
NOW,2024-01-25,cached
PGR,2024-01-23,cached
PGR,2024-01-25,cached
PKG,2024-01-23,cached
PKG,2024-01-25,cached
RJF,2024-01-23,cached
RJF,2024-01-25,cached
RMD,2024-01-23,cached
RMD,2024-01-25,cached
STX,2024-01-23,cached
STX,2024-01-25,cached
T,2024-01-23,cached
T,2024-01-25,cached
TDY,2024-01-23,cached
TDY,2024-01-25,cached
TEL,2024-01-23,cached
TEL,2024-01-25,cached
TSLA,2024-01-23,cached
TSLA,2024-01-25,cached
TXT,2024-01-23,cached
TXT,2024-01-25,cached
URI,2024-01-23,cached
URI,2024-01-25,cached
WRB,2024-01-23,cached
WRB,2024-01-25,cached
AJG,2024-01-24,cached
AJG,2024-01-26,cached
BX,2024-01-24,cached
BX,2024-01-26,cached
CMCSA,2024-01-24,cached
CMCSA,2024-01-26,cached
COF,2024-01-24,cached
COF,2024-01-26,cached
DOW,2024-01-24,cached
DOW,2024-01-26,cached
HUM,2024-01-24,cached
HUM,2024-01-26,cached
INTC,2024-01-24,cached
INTC,2024-01-26,cached
KLAC,2024-01-24,cached
KLAC,2024-01-26,cached
LHX,2024-01-24,cached
LHX,2024-01-26,cached
LUV,2024-01-24,cached
LUV,2024-01-26,cached
MMC,2024-01-24,cached
MMC,2024-01-26,cached
NEE,2024-01-24,cached
NEE,2024-01-26,cached
NOC,2024-01-24,cached
NOC,2024-01-26,cached
SHW,2024-01-24,cached
SHW,2024-01-26,cached
TMUS,2024-01-24,cached
TMUS,2024-01-26,cached
UNP,2024-01-24,cached
UNP,2024-01-26,cached
V,2024-01-24,cached
V,2024-01-26,cached
VLO,2024-01-24,cached
VLO,2024-01-26,cached
WDC,2024-01-24,cached
WDC,2024-01-26,cached
WY,2024-01-24,cached
WY,2024-01-26,cached
XEL,2024-01-24,cached
XEL,2024-01-26,cached
AXP,2024-01-25,cached
AXP,2024-01-29,cached
CL,2024-01-25,cached
CL,2024-01-29,cached
NSC,2024-01-25,cached
NSC,2024-01-29,cached
ARE,2024-01-26,cached
ARE,2024-01-30,cached
BEN,2024-01-26,cached
BEN,2024-01-30,cached
FFIV,2024-01-26,cached
FFIV,2024-01-30,cached
SMCI,2024-01-26,cached
SMCI,2024-01-30,cached
AMD,2024-01-29,cached
AMD,2024-01-31,cached
AOS,2024-01-29,cached
AOS,2024-01-31,cached
BXP,2024-01-29,cached
BXP,2024-01-31,cached
CB,2024-01-29,cached
CB,2024-01-31,cached
DHR,2024-01-29,cached
DHR,2024-01-31,cached
EA,2024-01-29,cached
EA,2024-01-31,cached
EQR,2024-01-29,cached
EQR,2024-01-31,cached
GLW,2024-01-29,cached
GLW,2024-01-31,cached
GM,2024-01-29,cached
GM,2024-01-31,cached
GOOG,2024-01-29,cached
GOOG,2024-01-31,cached
GOOGL,2024-01-29,cached
GOOGL,2024-01-31,cached
HCA,2024-01-29,cached
HCA,2024-01-31,cached
HUBB,2024-01-29,cached
HUBB,2024-01-31,cached
JCI,2024-01-29,cached
JCI,2024-01-31,cached
MDLZ,2024-01-29,cached
MDLZ,2024-01-31,cached
MPC,2024-01-29,cached
MPC,2024-01-31,cached
MSCI,2024-01-29,cached
MSCI,2024-01-31,cached
MSFT,2024-01-29,cached
MSFT,2024-01-31,cached
MTCH,2024-01-29,cached
MTCH,2024-01-31,cached
NVR,2024-01-29,cached
NVR,2024-01-31,cached
PFE,2024-01-29,cached
PFE,2024-01-31,cached
PHM,2024-01-29,cached
PHM,2024-01-31,cached
PNR,2024-01-29,cached
PNR,2024-01-31,cached
SBUX,2024-01-29,cached
SBUX,2024-01-31,cached
SWKS,2024-01-29,cached
SWKS,2024-01-31,cached
SYK,2024-01-29,cached
SYK,2024-01-31,cached
SYY,2024-01-29,cached
SYY,2024-01-31,cached
TER,2024-01-29,cached
TER,2024-01-31,cached
UPS,2024-01-29,cached
UPS,2024-01-31,cached
ADP,2024-01-30,cached
ADP,2024-02-01,cached
AFL,2024-01-30,cached
AFL,2024-02-01,cached
ALGN,2024-01-30,cached
ALGN,2024-02-01,cached
APTV,2024-01-30,cached
APTV,2024-02-01,cached
AVB,2024-01-30,cached
AVB,2024-02-01,cached
AVY,2024-01-30,cached
AVY,2024-02-01,cached
BA,2024-01-30,cached
BA,2024-02-01,cached
BSX,2024-01-30,cached
BSX,2024-02-01,cached
CHRW,2024-01-30,cached
CHRW,2024-02-01,cached
COR,2024-01-30,cached
COR,2024-02-01,cached
CTVA,2024-01-30,cached
CTVA,2024-02-01,cached
FTV,2024-01-30,cached
FTV,2024-02-01,cached
LII,2024-01-30,cached
LII,2024-02-01,cached
MA,2024-01-30,cached
MA,2024-02-01,cached
MET,2024-01-30,cached
MET,2024-02-01,cached
NDAQ,2024-01-30,cached
NDAQ,2024-02-01,cached
ODFL,2024-01-30,cached
ODFL,2024-02-01,cached
OTIS,2024-01-30,cached
OTIS,2024-02-01,cached
PSX,2024-01-30,cached
PSX,2024-02-01,cached
PTC,2024-01-30,cached
PTC,2024-02-01,cached
QCOM,2024-01-30,cached
QCOM,2024-02-01,cached
ROK,2024-01-30,cached
ROK,2024-02-01,cached
ROP,2024-01-30,cached
ROP,2024-02-01,cached
TMO,2024-01-30,cached
TMO,2024-02-01,cached
AAPL,2024-01-31,cached
AAPL,2024-02-02,cached
AMZN,2024-01-31,cached
AMZN,2024-02-02,cached
BALL,2024-01-31,cached
BALL,2024-02-02,cached
BDX,2024-01-31,cached
BDX,2024-02-02,cached
BR,2024-01-31,cached
BR,2024-02-02,cached
CAH,2024-01-31,cached
CAH,2024-02-02,cached
CLX,2024-01-31,cached
CLX,2024-02-02,cached
CMS,2024-01-31,cached
CMS,2024-02-02,cached
CPT,2024-01-31,cached
CPT,2024-02-02,cached
DECK,2024-01-31,cached
DECK,2024-02-02,cached
DGX,2024-01-31,cached
DGX,2024-02-02,cached
DOV,2024-01-31,cached
DOV,2024-02-02,cached
ETN,2024-01-31,cached
ETN,2024-02-02,cached
GEN,2024-01-31,cached
GEN,2024-02-02,cached
HIG,2024-01-31,cached
HIG,2024-02-02,cached
HII,2024-01-31,cached
HII,2024-02-02,cached
HOLX,2024-01-31,cached
HOLX,2024-02-02,cached
HON,2024-01-31,cached
HON,2024-02-02,cached
IP,2024-01-31,cached
IP,2024-02-02,cached
MCHP,2024-01-31,cached
MCHP,2024-02-02,cached
META,2024-01-31,cached
META,2024-02-02,cached
MO,2024-01-31,cached
MO,2024-02-02,cached
MRK,2024-01-31,cached
MRK,2024-02-02,cached
PH,2024-01-31,cached
PH,2024-02-02,cached
RCL,2024-01-31,cached
RCL,2024-02-02,cached
SWK,2024-01-31,cached
SWK,2024-02-02,cached
TECH,2024-01-31,cached
TECH,2024-02-02,cached
TSCO,2024-01-31,cached
TSCO,2024-02-02,cached
TT,2024-01-31,cached
TT,2024-02-02,cached
WEC,2024-01-31,cached
WEC,2024-02-02,cached
ABBV,2024-02-01,cached
ABBV,2024-02-05,cached
AON,2024-02-01,cached
AON,2024-02-05,cached
BMY,2024-02-01,cached
BMY,2024-02-05,cached
CBOE,2024-02-01,cached
CBOE,2024-02-05,cached
CHD,2024-02-01,cached
CHD,2024-02-05,cached
CHTR,2024-02-01,cached
CHTR,2024-02-05,cached
CI,2024-02-01,cached
CI,2024-02-05,cached
CVX,2024-02-01,cached
CVX,2024-02-05,cached
GWW,2024-02-01,cached
GWW,2024-02-05,cached
LYB,2024-02-01,cached
LYB,2024-02-05,cached
REGN,2024-02-01,cached
REGN,2024-02-05,cached
XOM,2024-02-01,cached
XOM,2024-02-05,cached
APD,2024-02-02,cached
APD,2024-02-06,cached
CAT,2024-02-02,cached
CAT,2024-02-06,cached
EL,2024-02-02,cached
EL,2024-02-06,cached
IDXX,2024-02-02,cached
IDXX,2024-02-06,cached
MCD,2024-02-02,cached
MCD,2024-02-06,cached
NXPI,2024-02-02,cached
NXPI,2024-02-06,cached
ON,2024-02-02,cached
ON,2024-02-06,cached
PLTR,2024-02-02,cached
PLTR,2024-02-06,cached
SPG,2024-02-02,cached
SPG,2024-02-06,cached
TSN,2024-02-02,cached
TSN,2024-02-06,cached
VRTX,2024-02-02,cached
VRTX,2024-02-06,cached
AIZ,2024-02-05,cached
AIZ,2024-02-07,cached
AMCR,2024-02-05,cached
AMCR,2024-02-07,cached
AME,2024-02-05,cached
AME,2024-02-07,cached
AMGN,2024-02-05,cached
AMGN,2024-02-07,cached
ATO,2024-02-05,cached
ATO,2024-02-07,cached
CARR,2024-02-05,cached
CARR,2024-02-07,cached
CINF,2024-02-05,cached
CINF,2024-02-07,cached
CMG,2024-02-05,cached
CMG,2024-02-07,cached
CMI,2024-02-05,cached
CMI,2024-02-07,cached
CNC,2024-02-05,cached
CNC,2024-02-07,cached
CTSH,2024-02-05,cached
CTSH,2024-02-07,cached
ESS,2024-02-05,cached
ESS,2024-02-07,cached
EW,2024-02-05,cached
EW,2024-02-07,cached
F,2024-02-05,cached
F,2024-02-07,cached
FTNT,2024-02-05,cached
FTNT,2024-02-07,cached
GEHC,2024-02-05,cached
GEHC,2024-02-07,cached
GILD,2024-02-05,cached
GILD,2024-02-07,cached
IEX,2024-02-05,cached
IEX,2024-02-07,cached
IT,2024-02-05,cached
IT,2024-02-07,cached
J,2024-02-05,cached
J,2024-02-07,cached
JKHY,2024-02-05,cached
JKHY,2024-02-07,cached
KKR,2024-02-05,cached
KKR,2024-02-07,cached
LIN,2024-02-05,cached
LIN,2024-02-07,cached
LLY,2024-02-05,cached
LLY,2024-02-07,cached
OMC,2024-02-05,cached
OMC,2024-02-07,cached
PRU,2024-02-05,cached
PRU,2024-02-07,cached
UDR,2024-02-05,cached
UDR,2024-02-07,cached
WAT,2024-02-05,cached
WAT,2024-02-07,cached
WTW,2024-02-05,cached
WTW,2024-02-07,cached
XYL,2024-02-05,cached
XYL,2024-02-07,cached
ALL,2024-02-06,cached
ALL,2024-02-08,cached
BG,2024-02-06,cached
BG,2024-02-08,cached
CDW,2024-02-06,cached
CDW,2024-02-08,cached
CVS,2024-02-06,cached
CVS,2024-02-08,cached
DAY,2024-02-06,cached
DAY,2024-02-08,cached
DIS,2024-02-06,cached
DIS,2024-02-08,cached
EFX,2024-02-06,cached
EFX,2024-02-08,cached
EG,2024-02-06,cached
EG,2024-02-08,cached
EMR,2024-02-06,cached
EMR,2024-02-08,cached
FOXA,2024-02-06,cached
FOXA,2024-02-08,cached
GL,2024-02-06,cached
GL,2024-02-08,cached
HLT,2024-02-06,cached
HLT,2024-02-08,cached
MAA,2024-02-06,cached
MAA,2024-02-08,cached
MCK,2024-02-06,cached
MCK,2024-02-08,cached
MOH,2024-02-06,cached
MOH,2024-02-08,cached
MPWR,2024-02-06,cached
MPWR,2024-02-08,cached
NWSA,2024-02-06,cached
NWSA,2024-02-08,cached
ORLY,2024-02-06,cached
ORLY,2024-02-08,cached
PYPL,2024-02-06,cached
PYPL,2024-02-08,cached
STE,2024-02-06,cached
STE,2024-02-08,cached
UBER,2024-02-06,cached
UBER,2024-02-08,cached
WYNN,2024-02-06,cached
WYNN,2024-02-08,cached
YUM,2024-02-06,cached
YUM,2024-02-08,cached
APO,2024-02-07,cached
APO,2024-02-09,cached
BAX,2024-02-07,cached
BAX,2024-02-09,cached
COP,2024-02-07,cached
COP,2024-02-09,cached
DOC,2024-02-07,cached
DOC,2024-02-09,cached
DTE,2024-02-07,cached
DTE,2024-02-09,cached
DUK,2024-02-07,cached
DUK,2024-02-09,cached
DXCM,2024-02-07,cached
DXCM,2024-02-09,cached
EXPE,2024-02-07,cached
EXPE,2024-02-09,cached
FE,2024-02-07,cached
FE,2024-02-09,cached
ICE,2024-02-07,cached
ICE,2024-02-09,cached
IPG,2024-02-07,cached
IPG,2024-02-09,cached
K,2024-02-07,cached
K,2024-02-09,cached
KIM,2024-02-07,cached
KIM,2024-02-09,cached
MAS,2024-02-07,cached
MAS,2024-02-09,cached
MHK,2024-02-07,cached
MHK,2024-02-09,cached
MSI,2024-02-07,cached
MSI,2024-02-09,cached
MTD,2024-02-07,cached
MTD,2024-02-09,cached
PM,2024-02-07,cached
PM,2024-02-09,cached
REG,2024-02-07,cached
REG,2024-02-09,cached
RL,2024-02-07,cached
RL,2024-02-09,cached
SNA,2024-02-07,cached
SNA,2024-02-09,cached
SPGI,2024-02-07,cached
SPGI,2024-02-09,cached
TDG,2024-02-07,cached
TDG,2024-02-09,cached
TPR,2024-02-07,cached
TPR,2024-02-09,cached
TROW,2024-02-07,cached
TROW,2024-02-09,cached
TTWO,2024-02-07,cached
TTWO,2024-02-09,cached
VRSN,2024-02-07,cached
VRSN,2024-02-09,cached
ZBH,2024-02-07,cached
ZBH,2024-02-09,cached
PEP,2024-02-08,cached
PEP,2024-02-12,cached
ANET,2024-02-09,cached
ANET,2024-02-13,cached
CDNS,2024-02-09,cached
CDNS,2024-02-13,cached
FRT,2024-02-09,cached
FRT,2024-02-13,cached
PFG,2024-02-09,cached
PFG,2024-02-13,cached
TRMB,2024-02-09,cached
TRMB,2024-02-13,cached
WM,2024-02-09,cached
WM,2024-02-13,cached
ABNB,2024-02-12,cached
ABNB,2024-02-14,cached
AIG,2024-02-12,cached
AIG,2024-02-14,cached
AKAM,2024-02-12,cached
AKAM,2024-02-14,cached
BIIB,2024-02-12,cached
BIIB,2024-02-14,cached
DDOG,2024-02-12,cached
DDOG,2024-02-14,cached
DVA,2024-02-12,cached
DVA,2024-02-14,cached
ECL,2024-02-12,cached
ECL,2024-02-14,cached
EQT,2024-02-12,cached
EQT,2024-02-14,cached
ES,2024-02-12,cached
ES,2024-02-14,cached
GDDY,2024-02-12,cached
GDDY,2024-02-14,cached
HAS,2024-02-12,cached
HAS,2024-02-14,cached
HOOD,2024-02-12,cached
HOOD,2024-02-14,cached
HWM,2024-02-12,cached
HWM,2024-02-14,cached
INCY,2024-02-12,cached
INCY,2024-02-14,cached
INVH,2024-02-12,cached
INVH,2024-02-14,cached
KO,2024-02-12,cached
KO,2024-02-14,cached
LDOS,2024-02-12,cached
LDOS,2024-02-14,cached
MAR,2024-02-12,cached
MAR,2024-02-14,cached
MCO,2024-02-12,cached
MCO,2024-02-14,cached
MGM,2024-02-12,cached
MGM,2024-02-14,cached
TAP,2024-02-12,cached
TAP,2024-02-14,cached
WELL,2024-02-12,cached
WELL,2024-02-14,cached
ZTS,2024-02-12,cached
ZTS,2024-02-14,cached
ACGL,2024-02-13,cached
ACGL,2024-02-15,cached
ALB,2024-02-13,cached
ALB,2024-02-15,cached
APP,2024-02-13,cached
APP,2024-02-15,cached
AWK,2024-02-13,cached
AWK,2024-02-15,cached
CF,2024-02-13,cached
CF,2024-02-15,cached
CME,2024-02-13,cached
CME,2024-02-15,cached
CRL,2024-02-13,cached
CRL,2024-02-15,cached
CSCO,2024-02-13,cached
CSCO,2024-02-15,cached
EQIX,2024-02-13,cached
EQIX,2024-02-15,cached
GNRC,2024-02-13,cached
GNRC,2024-02-15,cached
GPN,2024-02-13,cached
GPN,2024-02-15,cached
KHC,2024-02-13,cached
KHC,2024-02-15,cached
MLM,2024-02-13,cached
MLM,2024-02-15,cached
OXY,2024-02-13,cached
OXY,2024-02-15,cached
ROL,2024-02-13,cached
ROL,2024-02-15,cached
TYL,2024-02-13,cached
TYL,2024-02-15,cached
VTR,2024-02-13,cached
VTR,2024-02-15,cached
WAB,2024-02-13,cached
WAB,2024-02-15,cached
WMB,2024-02-13,cached
WMB,2024-02-15,cached
AMAT,2024-02-14,cached
AMAT,2024-02-16,cached
CBRE,2024-02-14,cached
CBRE,2024-02-16,cached
COIN,2024-02-14,cached
COIN,2024-02-16,cached
DASH,2024-02-14,cached
DASH,2024-02-16,cached
DE,2024-02-14,cached
DE,2024-02-16,cached
DLR,2024-02-14,cached
DLR,2024-02-16,cached
ED,2024-02-14,cached
ED,2024-02-16,cached
EPAM,2024-02-14,cached
EPAM,2024-02-16,cached
GPC,2024-02-14,cached
GPC,2024-02-16,cached
LH,2024-02-14,cached
LH,2024-02-16,cached
LNT,2024-02-14,cached
LNT,2024-02-16,cached
SO,2024-02-14,cached
SO,2024-02-16,cached
TRGP,2024-02-14,cached
TRGP,2024-02-16,cached
TTD,2024-02-14,cached
TTD,2024-02-16,cached
WST,2024-02-14,cached
WST,2024-02-16,cached
ZBRA,2024-02-14,cached
ZBRA,2024-02-16,cached
PPL,2024-02-15,cached
PPL,2024-02-20,cached
VMC,2024-02-15,cached
VMC,2024-02-20,cached
ALLE,2024-02-16,cached
ALLE,2024-02-21,cached
CNP,2024-02-16,cached
CNP,2024-02-21,cached
CSGP,2024-02-16,cached
CSGP,2024-02-21,cached
EXPD,2024-02-16,cached
EXPD,2024-02-21,cached
FANG,2024-02-16,cached
FANG,2024-02-21,cached
IFF,2024-02-16,cached
IFF,2024-02-21,cached
KEYS,2024-02-16,cached
KEYS,2024-02-21,cached
MDT,2024-02-16,cached
MDT,2024-02-21,cached
O,2024-02-16,cached
O,2024-02-21,cached
PANW,2024-02-16,cached
PANW,2024-02-21,cached
PSA,2024-02-16,cached
PSA,2024-02-21,cached
ADI,2024-02-20,cached
ADI,2024-02-22,cached
APA,2024-02-20,cached
APA,2024-02-22,cached
EXC,2024-02-20,cached
EXC,2024-02-22,cached
GRMN,2024-02-20,cached
GRMN,2024-02-22,cached
HST,2024-02-20,cached
HST,2024-02-22,cached
MOS,2024-02-20,cached
MOS,2024-02-22,cached
NDSN,2024-02-20,cached
NDSN,2024-02-22,cached
NI,2024-02-20,cached
NI,2024-02-22,cached
SNPS,2024-02-20,cached
SNPS,2024-02-22,cached
TPL,2024-02-20,cached
TPL,2024-02-22,cached
VRSK,2024-02-20,cached
VRSK,2024-02-22,cached
AEE,2024-02-21,cached
AEE,2024-02-23,cached
BKNG,2024-02-21,cached
BKNG,2024-02-23,cached
BLDR,2024-02-21,cached
BLDR,2024-02-23,cached
CPRT,2024-02-21,cached
CPRT,2024-02-23,cached
CTRA,2024-02-21,cached
CTRA,2024-02-23,cached
D,2024-02-21,cached
D,2024-02-23,cached
EIX,2024-02-21,cached
EIX,2024-02-23,cached
EOG,2024-02-21,cached
EOG,2024-02-23,cached
ETR,2024-02-21,cached
ETR,2024-02-23,cached
INTU,2024-02-21,cached
INTU,2024-02-23,cached
IRM,2024-02-21,cached
IRM,2024-02-23,cached
KDP,2024-02-21,cached
KDP,2024-02-23,cached
LKQ,2024-02-21,cached
LKQ,2024-02-23,cached
LYV,2024-02-21,cached
LYV,2024-02-23,cached
MRNA,2024-02-21,cached
MRNA,2024-02-23,cached
NEM,2024-02-21,cached
NEM,2024-02-23,cached
PCG,2024-02-21,cached
PCG,2024-02-23,cached
POOL,2024-02-21,cached
POOL,2024-02-23,cached
PWR,2024-02-21,cached
PWR,2024-02-23,cached
VICI,2024-02-21,cached
VICI,2024-02-23,cached
XYZ,2024-02-21,cached
XYZ,2024-02-23,cached
WBD,2024-02-22,cached
WBD,2024-02-26,cached
AEP,2024-02-23,cached
AEP,2024-02-27,cached
AES,2024-02-23,cached
AES,2024-02-27,cached
DPZ,2024-02-23,cached
DPZ,2024-02-27,cached
ERIE,2024-02-23,cached
ERIE,2024-02-27,cached
FIS,2024-02-23,cached
FIS,2024-02-27,cached
OKE,2024-02-23,cached
OKE,2024-02-27,cached
PEG,2024-02-23,cached
PEG,2024-02-27,cached
SBAC,2024-02-23,cached
SBAC,2024-02-27,cached
